nohup: ignoring input
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/anant/.netrc.
wandb: Currently logged in as: anant-jain (dcll-iiitd) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run 5b2u4osk
wandb: Tracking run with wandb version 0.29.0
wandb: Run data is saved locally in /home/anant/update-trinity/Trinity-opt-DSAA2026/wandb/run-20260910_193526-5b2u4osk
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run adam
wandb: ⭐️ View project at https://wandb.ai/dcll-iiitd/ablation-new-transformer
wandb: 🚀 View run at https://wandb.ai/dcll-iiitd/ablation-new-transformer/runs/5b2u4osk
[*] Generated Long-Tailed CIFAR-10 (Imbalance: 0.01). Total train samples: 12406
[adam] Epoch 1/200 - Loss: 1.3929, Val Acc: 19.07%, Head: 23.84%, Med: 0.00%, Tail: 0.00%
[trinity] Epoch 116/200 - Loss: 0.0176, Val Acc: 47.66%, Head: 56.31%, Med: 13.05%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.105, escape: 0, kfac_inv: 8/8, graft_scale: 0.916
[trinity] Epoch 117/200 - Loss: 0.0182, Val Acc: 46.00%, Head: 55.21%, Med: 9.15%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.092, escape: 0, kfac_inv: 8/8, graft_scale: 0.917
[trinity] Epoch 118/200 - Loss: 0.0198, Val Acc: 46.82%, Head: 55.65%, Med: 11.50%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 0.917
[trinity] Epoch 119/200 - Loss: 0.0163, Val Acc: 49.00%, Head: 57.77%, Med: 13.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.079, escape: 0, kfac_inv: 8/8, graft_scale: 0.920
[trinity] Epoch 120/200 - Loss: 0.0114, Val Acc: 47.43%, Head: 57.00%, Med: 9.15%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.046, escape: 0, kfac_inv: 8/8, graft_scale: 0.924
[trinity] Epoch 121/200 - Loss: 0.0179, Val Acc: 47.55%, Head: 56.89%, Med: 10.20%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 0.928
[trinity] Epoch 122/200 - Loss: 0.0130, Val Acc: 47.88%, Head: 57.52%, Med: 9.30%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 0.930
[trinity] Epoch 123/200 - Loss: 0.0130, Val Acc: 47.00%, Head: 55.60%, Med: 12.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.066, escape: 0, kfac_inv: 8/8, graft_scale: 0.936
[trinity] Epoch 124/200 - Loss: 0.0120, Val Acc: 47.14%, Head: 56.80%, Med: 8.50%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.092, escape: 0, kfac_inv: 8/8, graft_scale: 0.916
[trinity] Epoch 125/200 - Loss: 0.0138, Val Acc: 47.49%, Head: 56.01%, Med: 13.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.086, escape: 0, kfac_inv: 8/8, graft_scale: 0.924
[trinity] Epoch 126/200 - Loss: 0.0155, Val Acc: 46.55%, Head: 55.70%, Med: 9.95%, Tail: 0.00% | SO: 8/38, rho: 0.001, nu: 0.079, escape: 0, kfac_inv: 8/8, graft_scale: 0.932
[trinity] Epoch 127/200 - Loss: 0.0119, Val Acc: 47.01%, Head: 55.83%, Med: 11.75%, Tail: 0.00% | SO: 8/38, rho: 0.001, nu: 0.118, escape: 0, kfac_inv: 8/8, graft_scale: 0.932
[trinity] Epoch 128/200 - Loss: 0.0118, Val Acc: 45.60%, Head: 55.10%, Med: 7.60%, Tail: 0.00% | SO: 8/38, rho: 0.001, nu: 0.112, escape: 0, kfac_inv: 8/8, graft_scale: 0.927
[trinity] Epoch 129/200 - Loss: 0.0072, Val Acc: 46.25%, Head: 55.39%, Med: 9.70%, Tail: 0.00% | SO: 8/38, rho: 0.001, nu: 0.138, escape: 0, kfac_inv: 8/8, graft_scale: 0.926
[trinity] Epoch 130/200 - Loss: 0.0082, Val Acc: 45.64%, Head: 55.00%, Med: 8.20%, Tail: 0.00% | SO: 8/38, rho: 0.001, nu: 0.164, escape: 0, kfac_inv: 8/8, graft_scale: 0.927
[trinity] Epoch 131/200 - Loss: 0.0076, Val Acc: 46.98%, Head: 56.04%, Med: 10.75%, Tail: 0.00% | SO: 8/38, rho: 0.001, nu: 0.158, escape: 0, kfac_inv: 8/8, graft_scale: 0.929
[trinity] Epoch 132/200 - Loss: 0.0062, Val Acc: 47.78%, Head: 57.08%, Med: 10.60%, Tail: 0.00% | SO: 8/38, rho: 0.001, nu: 0.197, escape: 0, kfac_inv: 8/8, graft_scale: 0.927
[trinity] Epoch 133/200 - Loss: 0.0102, Val Acc: 47.17%, Head: 56.70%, Med: 9.05%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.230, escape: 0, kfac_inv: 8/8, graft_scale: 0.928
[trinity] Epoch 134/200 - Loss: 0.0061, Val Acc: 46.94%, Head: 56.31%, Med: 9.45%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.217, escape: 0, kfac_inv: 0/0, graft_scale: 0.931
[trinity] Epoch 135/200 - Loss: 0.0045, Val Acc: 46.53%, Head: 56.52%, Med: 6.55%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.289, escape: 0, kfac_inv: 8/8, graft_scale: 0.923
[trinity] Epoch 136/200 - Loss: 0.0067, Val Acc: 46.46%, Head: 55.83%, Med: 9.00%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.289, escape: 0, kfac_inv: 8/8, graft_scale: 0.924
[trinity] Epoch 137/200 - Loss: 0.0061, Val Acc: 46.79%, Head: 55.59%, Med: 11.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.243, escape: 0, kfac_inv: 8/8, graft_scale: 0.926
[trinity] Epoch 138/200 - Loss: 0.0057, Val Acc: 47.09%, Head: 56.08%, Med: 11.15%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.237, escape: 0, kfac_inv: 8/8, graft_scale: 0.926
[trinity] Epoch 139/200 - Loss: 0.0056, Val Acc: 46.97%, Head: 56.35%, Med: 9.45%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.197, escape: 0, kfac_inv: 8/8, graft_scale: 0.933
[trinity] Epoch 140/200 - Loss: 0.0064, Val Acc: 47.02%, Head: 56.29%, Med: 9.95%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.138, escape: 0, kfac_inv: 8/8, graft_scale: 0.934
[trinity] Epoch 141/200 - Loss: 0.0054, Val Acc: 46.98%, Head: 56.20%, Med: 10.10%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.138, escape: 0, kfac_inv: 8/8, graft_scale: 0.939
[trinity] Epoch 142/200 - Loss: 0.0063, Val Acc: 48.07%, Head: 56.59%, Med: 14.00%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.112, escape: 0, kfac_inv: 8/8, graft_scale: 0.944
[trinity] Epoch 143/200 - Loss: 0.0032, Val Acc: 46.69%, Head: 56.16%, Med: 8.80%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.066, escape: 0, kfac_inv: 8/8, graft_scale: 0.935
[trinity] Epoch 144/200 - Loss: 0.0035, Val Acc: 46.78%, Head: 56.33%, Med: 8.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.066, escape: 0, kfac_inv: 8/8, graft_scale: 0.933
[trinity] Epoch 145/200 - Loss: 0.0031, Val Acc: 46.50%, Head: 54.75%, Med: 13.50%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.066, escape: 0, kfac_inv: 8/8, graft_scale: 0.923
[trinity] Epoch 146/200 - Loss: 0.0045, Val Acc: 47.55%, Head: 56.83%, Med: 10.45%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.066, escape: 0, kfac_inv: 8/8, graft_scale: 0.923
[trinity] Epoch 147/200 - Loss: 0.0031, Val Acc: 47.58%, Head: 56.38%, Med: 12.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.053, escape: 0, kfac_inv: 8/8, graft_scale: 0.914
[trinity] Epoch 148/200 - Loss: 0.0016, Val Acc: 46.36%, Head: 55.26%, Med: 10.75%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.053, escape: 0, kfac_inv: 8/8, graft_scale: 0.915
[trinity] Epoch 149/200 - Loss: 0.0019, Val Acc: 47.80%, Head: 56.92%, Med: 11.30%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.053, escape: 0, kfac_inv: 8/8, graft_scale: 0.920
[trinity] Epoch 150/200 - Loss: 0.0036, Val Acc: 47.52%, Head: 56.08%, Med: 13.30%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.072, escape: 1, kfac_inv: 8/8, graft_scale: 0.920
[trinity] Epoch 151/200 - Loss: 0.0043, Val Acc: 46.72%, Head: 55.69%, Med: 10.85%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.072, escape: 0, kfac_inv: 8/8, graft_scale: 0.925
[trinity] Epoch 152/200 - Loss: 0.0015, Val Acc: 46.91%, Head: 56.02%, Med: 10.45%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.072, escape: 0, kfac_inv: 8/8, graft_scale: 0.915
[trinity] Epoch 153/200 - Loss: 0.0013, Val Acc: 47.13%, Head: 55.49%, Med: 13.70%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.066, escape: 0, kfac_inv: 8/8, graft_scale: 0.914
[trinity] Epoch 154/200 - Loss: 0.0020, Val Acc: 46.57%, Head: 55.73%, Med: 9.95%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.066, escape: 0, kfac_inv: 8/8, graft_scale: 0.919
[trinity] Epoch 155/200 - Loss: 0.0026, Val Acc: 47.27%, Head: 56.74%, Med: 9.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.132, escape: 0, kfac_inv: 8/8, graft_scale: 0.924
[trinity] Epoch 156/200 - Loss: 0.0020, Val Acc: 46.86%, Head: 56.33%, Med: 9.00%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.132, escape: 0, kfac_inv: 8/8, graft_scale: 0.920
[trinity] Epoch 157/200 - Loss: 0.0013, Val Acc: 46.92%, Head: 56.44%, Med: 8.85%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.105, escape: 0, kfac_inv: 8/8, graft_scale: 0.915
[trinity] Epoch 158/200 - Loss: 0.0027, Val Acc: 47.34%, Head: 56.48%, Med: 10.80%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.099, escape: 0, kfac_inv: 8/8, graft_scale: 0.911
[trinity] Epoch 159/200 - Loss: 0.0012, Val Acc: 47.66%, Head: 56.95%, Med: 10.50%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.092, escape: 0, kfac_inv: 8/8, graft_scale: 0.908
[trinity] Epoch 160/200 - Loss: 0.0011, Val Acc: 46.56%, Head: 56.04%, Med: 8.65%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.145, escape: 0, kfac_inv: 8/8, graft_scale: 0.913
[trinity] Epoch 161/200 - Loss: 0.0010, Val Acc: 46.74%, Head: 56.20%, Med: 8.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.171, escape: 0, kfac_inv: 8/8, graft_scale: 0.917
[trinity] Epoch 162/200 - Loss: 0.0009, Val Acc: 46.06%, Head: 55.19%, Med: 9.55%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.145, escape: 0, kfac_inv: 8/8, graft_scale: 0.923
[trinity] Epoch 163/200 - Loss: 0.0011, Val Acc: 46.28%, Head: 55.60%, Med: 9.00%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.105, escape: 0, kfac_inv: 8/8, graft_scale: 0.923
[trinity] Epoch 164/200 - Loss: 0.0008, Val Acc: 46.63%, Head: 55.96%, Med: 9.30%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.105, escape: 0, kfac_inv: 8/8, graft_scale: 0.912
[trinity] Epoch 165/200 - Loss: 0.0002, Val Acc: 46.88%, Head: 56.27%, Med: 9.30%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.105, escape: 0, kfac_inv: 8/8, graft_scale: 0.895
[trinity] Epoch 166/200 - Loss: 0.0008, Val Acc: 46.38%, Head: 55.70%, Med: 9.10%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.105, escape: 0, kfac_inv: 8/8, graft_scale: 0.899
[trinity] Epoch 167/200 - Loss: 0.0007, Val Acc: 46.37%, Head: 55.70%, Med: 9.05%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.072, escape: 0, kfac_inv: 0/0, graft_scale: 0.894
[trinity] Epoch 168/200 - Loss: 0.0010, Val Acc: 46.70%, Head: 56.00%, Med: 9.50%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.039, escape: 0, kfac_inv: 8/8, graft_scale: 0.901
[trinity] Epoch 169/200 - Loss: 0.0008, Val Acc: 46.41%, Head: 55.73%, Med: 9.15%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.039, escape: 0, kfac_inv: 8/8, graft_scale: 0.901
[trinity] Epoch 170/200 - Loss: 0.0004, Val Acc: 46.34%, Head: 55.70%, Med: 8.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.039, escape: 0, kfac_inv: 8/8, graft_scale: 0.905
[trinity] Epoch 171/200 - Loss: 0.0005, Val Acc: 46.23%, Head: 55.80%, Med: 7.95%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.039, escape: 0, kfac_inv: 8/8, graft_scale: 0.907
[trinity] Epoch 172/200 - Loss: 0.0007, Val Acc: 47.54%, Head: 56.85%, Med: 10.30%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.033, escape: 0, kfac_inv: 8/8, graft_scale: 0.901
[trinity] Epoch 173/200 - Loss: 0.0005, Val Acc: 47.12%, Head: 56.73%, Med: 8.70%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.020, escape: 0, kfac_inv: 8/8, graft_scale: 0.904
[trinity] Epoch 174/200 - Loss: 0.0004, Val Acc: 46.84%, Head: 56.40%, Med: 8.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.020, escape: 0, kfac_inv: 8/8, graft_scale: 0.905
[trinity] Epoch 175/200 - Loss: 0.0003, Val Acc: 47.18%, Head: 56.36%, Med: 10.45%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.020, escape: 0, kfac_inv: 8/8, graft_scale: 0.906
[trinity] Epoch 176/200 - Loss: 0.0003, Val Acc: 47.25%, Head: 56.50%, Med: 10.25%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.026, escape: 0, kfac_inv: 8/8, graft_scale: 0.910
[trinity] Epoch 177/200 - Loss: 0.0007, Val Acc: 46.94%, Head: 56.10%, Med: 10.30%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.020, escape: 0, kfac_inv: 8/8, graft_scale: 0.912
[trinity] Epoch 178/200 - Loss: 0.0007, Val Acc: 47.45%, Head: 56.89%, Med: 9.70%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.039, escape: 1, kfac_inv: 8/8, graft_scale: 0.925
[trinity] Epoch 179/200 - Loss: 0.0007, Val Acc: 47.40%, Head: 56.85%, Med: 9.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.039, escape: 0, kfac_inv: 8/8, graft_scale: 0.929
[trinity] Epoch 180/200 - Loss: 0.0003, Val Acc: 47.27%, Head: 56.74%, Med: 9.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.039, escape: 0, kfac_inv: 8/8, graft_scale: 0.928
[trinity] Epoch 181/200 - Loss: 0.0003, Val Acc: 47.34%, Head: 56.60%, Med: 10.30%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.046, escape: 0, kfac_inv: 8/8, graft_scale: 0.926
[trinity] Epoch 182/200 - Loss: 0.0002, Val Acc: 47.10%, Head: 56.36%, Med: 10.05%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.039, escape: 0, kfac_inv: 8/8, graft_scale: 0.925
[trinity] Epoch 183/200 - Loss: 0.0003, Val Acc: 47.16%, Head: 56.45%, Med: 10.00%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.033, escape: 0, kfac_inv: 8/8, graft_scale: 0.902
[trinity] Epoch 184/200 - Loss: 0.0002, Val Acc: 47.32%, Head: 56.65%, Med: 10.00%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.039, escape: 0, kfac_inv: 8/8, graft_scale: 0.894
[trinity] Epoch 185/200 - Loss: 0.0002, Val Acc: 47.33%, Head: 56.61%, Med: 10.20%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.026, escape: 0, kfac_inv: 8/8, graft_scale: 0.909
[trinity] Epoch 186/200 - Loss: 0.0001, Val Acc: 47.44%, Head: 56.62%, Med: 10.70%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.026, escape: 0, kfac_inv: 8/8, graft_scale: 0.896
[trinity] Epoch 187/200 - Loss: 0.0001, Val Acc: 47.48%, Head: 56.75%, Med: 10.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 0.901
[trinity] Epoch 188/200 - Loss: 0.0002, Val Acc: 47.17%, Head: 56.39%, Med: 10.30%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.053, escape: 0, kfac_inv: 8/8, graft_scale: 0.904
[trinity] Epoch 189/200 - Loss: 0.0003, Val Acc: 47.27%, Head: 56.52%, Med: 10.25%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.066, escape: 0, kfac_inv: 8/8, graft_scale: 0.910
[trinity] Epoch 190/200 - Loss: 0.0002, Val Acc: 47.17%, Head: 56.55%, Med: 9.65%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.079, escape: 0, kfac_inv: 8/8, graft_scale: 0.911
[trinity] Epoch 191/200 - Loss: 0.0001, Val Acc: 47.20%, Head: 56.60%, Med: 9.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.079, escape: 0, kfac_inv: 8/8, graft_scale: 0.899
[trinity] Epoch 192/200 - Loss: 0.0001, Val Acc: 47.17%, Head: 56.56%, Med: 9.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.072, escape: 0, kfac_inv: 8/8, graft_scale: 0.901
[trinity] Epoch 193/200 - Loss: 0.0001, Val Acc: 47.17%, Head: 56.58%, Med: 9.55%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.072, escape: 0, kfac_inv: 8/8, graft_scale: 0.898
[trinity] Epoch 194/200 - Loss: 0.0004, Val Acc: 47.24%, Head: 56.65%, Med: 9.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 0.904
[trinity] Epoch 195/200 - Loss: 0.0001, Val Acc: 47.27%, Head: 56.66%, Med: 9.70%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.079, escape: 0, kfac_inv: 8/8, graft_scale: 0.897
[trinity] Epoch 196/200 - Loss: 0.0001, Val Acc: 47.27%, Head: 56.66%, Med: 9.70%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.066, escape: 0, kfac_inv: 8/8, graft_scale: 0.898
[trinity] Epoch 197/200 - Loss: 0.0001, Val Acc: 47.27%, Head: 56.66%, Med: 9.70%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.066, escape: 0, kfac_inv: 8/8, graft_scale: 0.897
[trinity] Epoch 198/200 - Loss: 0.0002, Val Acc: 47.23%, Head: 56.64%, Med: 9.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 1, kfac_inv: 8/8, graft_scale: 0.905
[trinity] Epoch 199/200 - Loss: 0.0001, Val Acc: 47.25%, Head: 56.66%, Med: 9.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 0.904
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading wandb-summary.json; uploading config.yaml
wandb: uploading history steps 198-199, summary, console lines 199-200
wandb: 
wandb: Run history:
wandb:                       epoch ▁▁▁▁▁▁▂▂▂▂▃▃▃▃▃▄▄▄▄▄▅▅▅▅▅▅▅▅▅▅▆▆▆▇▇▇▇███
wandb:                   train/acc ▁▁▁▂▂▃▃▃▃▃▅▅▆▆▇▇▇▇▇█████████████████████
wandb:                  train/loss █▇▇▆▆▅▅▅▅▄▃▃▂▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:       trinity/blocks_probed ▁██▁█▁▁▁█▁█▁█▁▁█▁█▁█▁▁▁▁█▁█▁▁▁█▁▁█▁▁▁█▁▁
wandb:        trinity/escape_fires ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:  trinity/grafting_scale_max ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▂▃▆▆█▅▄▁▁▁▁▁▁▁▁▁▁▂▁▁
wandb: trinity/grafting_scale_mean █▇▂▃▃▂▂▂▁▁▂▂▄▄▄▄▃▃▄▄▄▄▄▄▃▃▄▃▃▃▃▃▃▂▂▂▂▂▂▂
wandb:  trinity/grafting_scale_min ▄▄▄▃▃▄▄▃▃▄▃▄▄▄▄█▄▄▅▅▆▇▄▅▄▃▅▄▃▄▃▄▃▄▃▄▃▂▂▁
wandb:       trinity/kfac_inv_fail ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:    trinity/kfac_inv_success ▁▁██████████████████████████████████████
wandb:                         +13 ...
wandb: 
wandb: Run summary:
wandb:                       epoch 200
wandb:                   train/acc 100
wandb:                  train/loss 0.00012
wandb:       trinity/blocks_probed 4
wandb:        trinity/escape_fires 0
wandb:  trinity/grafting_scale_max 1
wandb: trinity/grafting_scale_mean 0.9059
wandb:  trinity/grafting_scale_min 0.20122
wandb:       trinity/kfac_inv_fail 0
wandb:    trinity/kfac_inv_success 8
wandb:                         +13 ...
wandb: 
wandb: 🚀 View run trinity_no_gc at: https://wandb.ai/dcll-iiitd/ablation-new-transformer/runs/nhosp04s
wandb: ⭐️ View project at: https://wandb.ai/dcll-iiitd/ablation-new-transformer
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260910_205441-nhosp04s/logs
[trinity] Epoch 200/200 - Loss: 0.0001, Val Acc: 47.21%, Head: 56.61%, Med: 9.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.072, escape: 0, kfac_inv: 8/8, graft_scale: 0.906
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/anant/.netrc.
wandb: Currently logged in as: anant-jain (dcll-iiitd) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run d3vkqu36
wandb: Tracking run with wandb version 0.29.0
wandb: Run data is saved locally in /home/anant/update-trinity/Trinity-opt-DSAA2026/wandb/run-20260910_211542-d3vkqu36
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run trinity_no_grafting
wandb: ⭐️ View project at https://wandb.ai/dcll-iiitd/ablation-new-transformer
wandb: 🚀 View run at https://wandb.ai/dcll-iiitd/ablation-new-transformer/runs/d3vkqu36
[*] Generated Long-Tailed CIFAR-10 (Imbalance: 0.01). Total train samples: 12406
<sys>:0: UserWarning: Full backward hook is firing when gradients are computed with respect to module outputs since no inputs require gradients. See https://docs.pytorch.org/docs/main/generated/torch.nn.Module.html#torch.nn.Module.register_full_backward_hook for more details.
[trinity] Epoch 1/200 - Loss: 1.5034, Val Acc: 19.60%, Head: 24.50%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: 0.937, nu: 0.026, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 2/200 - Loss: 1.2613, Val Acc: 22.98%, Head: 28.73%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: 0.874, nu: 0.079, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 3/200 - Loss: 1.1513, Val Acc: 23.32%, Head: 29.15%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: 0.811, nu: 0.092, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 4/200 - Loss: 1.0723, Val Acc: 22.35%, Head: 27.94%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: 0.684, nu: 0.112, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 5/200 - Loss: 1.0359, Val Acc: 25.98%, Head: 32.48%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: 0.621, nu: 0.158, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 6/200 - Loss: 1.0167, Val Acc: 25.15%, Head: 31.44%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: 0.558, nu: 0.204, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 7/200 - Loss: 0.9655, Val Acc: 29.85%, Head: 37.31%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: 0.432, nu: 0.289, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 8/200 - Loss: 0.9432, Val Acc: 30.48%, Head: 38.10%, Med: 0.00%, Tail: 0.00% | SO: 2/38, rho: 0.388, nu: 0.303, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 9/200 - Loss: 0.9176, Val Acc: 28.06%, Head: 35.08%, Med: 0.00%, Tail: 0.00% | SO: 6/38, rho: 0.362, nu: 0.329, escape: 0, kfac_inv: 2/2, graft_scale: 1.000
[trinity] Epoch 10/200 - Loss: 0.9406, Val Acc: 28.40%, Head: 35.50%, Med: 0.00%, Tail: 0.00% | SO: 8/38, rho: 0.337, nu: 0.309, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 11/200 - Loss: 0.9195, Val Acc: 30.94%, Head: 38.67%, Med: 0.00%, Tail: 0.00% | SO: 8/38, rho: 0.287, nu: 0.316, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 12/200 - Loss: 0.8811, Val Acc: 31.62%, Head: 39.50%, Med: 0.10%, Tail: 0.00% | SO: 8/38, rho: 0.261, nu: 0.322, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 13/200 - Loss: 0.8614, Val Acc: 32.94%, Head: 41.17%, Med: 0.00%, Tail: 0.00% | SO: 8/38, rho: 0.236, nu: 0.342, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 14/200 - Loss: 0.8447, Val Acc: 30.49%, Head: 38.11%, Med: 0.00%, Tail: 0.00% | SO: 8/38, rho: 0.185, nu: 0.349, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
